,3.1 I,3.1 II,3.2 I,3.2 II,3.2 III,3.3 I,3.3 II,3.4 I,3.4 II,3.4 III,3.5 I,3.5 II,3.6 I,3.6 III,3.7 I,3.7 II,3.7 III,3.8 I,3.8 II,4.0 I,4.0 II,4.1 I,4.1 II,4.2 I,4.2 II,4.3 I,4.3 II,4.4 I,4.4 II,4.5 I,4.5 II,4.6 I,4.6 II,4.7 I,4.7 II,4.8 I,5.0 I,5.1 I,5.1 II,5.2 I,5.3 I,5.4 I,5.4 II,5.5 I,5.6 I,5.6 II,5.7 I,5.8 I,6.0 I,6.0 II,6.1 I
Layla,,,,0.08985722389436832,0.11932424866340789,0.12940766978484392,0.13379998203274784,0.12409824201694437,0.13710529590794926,0.13005629915857203,0.12649486505770977,0.1376221582168258,0.13007217650643862,0.14041562252923778,0.13510810314551247,0.12203558857948948,0.1354935913017064,0.11854766402015803,0.1382181158191431,0.1383263504107351,0.12486405933221795,0.13750264888714228,0.13275346791035916,0.12681433070477222,0.1292916375291671,0.14336214972640368,0.13296876272647304,0.12882332156641835,0.12780736162239617,0.13509869192047244,0.13509258608909133,0.12856954591918923,0.1270633406901728,0.13319482783704292,0.13293825069124565,0.1197309465391672,0.12044527941906075,0.1217402381863814,0.12644444411768754,0.12625825175237915,0.12690909509630313,0.12656688054600893,0.11546543183482358,0.12320615391055537,0.1063077040213298,0.14619679185662546,0.14380564706506485,0.10484989216355475,0.09003569556636798,0.10101456048860648,0.08475769632102313
Lisa,0.12780690264738237,0.11561876691181222,0.1282353088620416,0.07516024338612404,0.08643921077712494,0.07195637416309328,0.0926245780162617,0.09512915459647729,0.11223519929593687,0.10681093905813167,0.05586264761842939,0.09115570926656975,0.09443449974999367,0.09023329224591953,0.09284917895032575,0.05206263518352815,0.061569072297822734,0.0711456773532368,0.057478616748098836,0.041391674357757986,0.057825941537005036,0.05625226841331801,0.07544201406872529,0.07454080413404877,0.07040395330591726,0.05620246047169844,0.06293228497606687,0.04693190667706217,0.07100968533753414,0.07179821330091103,0.05684966948798927,0.054011685626309154,0.054631593640512836,0.07654683848155286,0.07701687826021059,0.0587818531966954,0.055827328188094334,0.05051081369397609,0.07175000882660335,0.05410637214064515,0.04552851949919057,0.05841604567952924,0.07201124501085109,0.04832442041182177,0.04745432637368116,0.033841745682964185,0.03524740669999325,0.071569215984835,0.03554770331539525,0.029510807106372248,0.026937974337483253
Lynette,,,,,,,,,,,,,,,,,,,,0.12317891958195601,0.126021685001818,0.11468516812803413,0.126510534964751,0.1099179533007428,0.120995362703846,0.10657163625900777,0.1092417378698495,0.10740912166759523,0.11017595565630843,0.10097412805105672,0.11055998602326596,0.13007970599843474,0.1432402616263211,0.11316321348381522,0.1118803480513291,0.10549557935280347,0.1012364756226513,0.09030647515049726,0.09765749276867083,0.0690351736274347,0.05912259330362583,0.08436739749108572,0.08584087461515495,0.06579524967088742,0.071849811119724,0.06866011801474597,0.05967349228848973,0.0672690585122773,0.04937728215836179,0.049126349433834815,0.057327927721638645
Lyney,,,,,,,,,,,,,,,,,,,,0.1229426751408618,0.12576927539568863,0.12357173063752269,0.1195233988307165,0.12362706439066348,0.12055549756175685,0.10547072302132,0.11343599783122549,0.11633202317467173,0.11559520577729822,0.10218428493195497,0.1105096066403823,0.1135914609800062,0.11847317934215335,0.08366371256097738,0.09531664380552626,0.09544904026826682,0.10160277629976734,0.09254729788364416,0.10954079116652968,0.10197476353062915,0.10466458940102612,0.09798581498931332,0.08488662668086361,0.0842156937108502,0.09157051844689032,0.09076375719308252,0.09163665763624207,0.0787923767431314,0.05689937310590283,0.08500384949464375,0.06964324695713153
Mavuika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14563731989699188,0.1402783045821064,0.1442509667632257,0.1458054928894864,0.14636064595675463,0.15494403046002148,0.15399452515492285,0.1509642884220623,0.1520651842431192,0.1454640108451766,0.14571942433459995
Mika,,,,,,,,,,,,0.08289594371902917,0.009314255163338236,0.06998604672835651,0.061144841017743874,0.058463913903128224,0.06442584026751609,0.09493015560759219,0.08722602360257548,0.08413623801581734,0.0914397274059781,0.09862451128158055,0.0964161739891195,0.08006221512426275,0.08673432757212522,0.0950157255290212,0.09549472819874935,0.08840463942942764,0.09059429127950684,0.09464411566524081,0.08627488590004219,0.07844716697966977,0.07272632429013716,0.0710973274105954,0.07470494178948414,0.07062505803336132,0.07510777240539067,0.08787883778089367,0.09228426651280593,0.06660275910179145,0.08416246702226954,0.09046749849790947,0.07882436822200531,0.0834132246093897,0.07850279714482587,0.08116533354225984,0.08997050232304102,0.07035126894406613,0.06357598652511272,0.06782802056708324,0.049927027090419275
Mona,0.15181299863893055,0.14841320825535118,0.14459843366283084,0.15064639244289005,0.1524617276238232,0.14348996905512948,0.14784123722252954,0.1501679621259691,0.1442388959235637,0.1502853708666953,0.14743499853567144,0.1438196464628173,0.1507878822186078,0.14914522622008736,0.1434817899945986,0.14261138319297098,0.14427847367123436,0.1633869747485411,0.15605546019075806,0.151837288736204,0.1460706944562026,0.14281878929186262,0.140192859831372,0.14092607804000457,0.1386097192189914,0.12760024008109444,0.12260768783351568,0.12730714982215935,0.12680310397802375,0.12114510059689847,0.1233563969054814,0.11305403960494334,0.11734809989091698,0.13653231881925304,0.13314499434764643,0.12608880802103772,0.12078847995057182,0.1164281646794882,0.11305667004335773,0.12274273254422116,0.10478747885103326,0.10278550909293674,0.10899540214302621,0.07960181472949032,0.09641889919602688,0.09449241984689331,0.09727218140683036,0.12047191211625521,0.11038220692539288,0.12110012569398484,0.10519942313726592
Mualani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1202655695402146,0.11532289607621653,0.10367223081896786,0.10967095292911397,0.11404897370123081,0.08834781491803184,0.1095080103095192,0.09566542489655956,0.10297835652210094,0.0985785740292522,0.10938831635709435,0.1200769322007321,0.11860523154872853,0.1073216713743227,0.10247930340115713
Nahida,,,0.15655906056396932,0.16038775944945316,0.16168634496910536,0.15410480479233918,0.15380756392843967,0.14309220679407603,0.15056631966698678,0.15019874024328259,0.15363469538641553,0.15433530093792733,0.15406334402881466,0.15775241635328252,0.15512777553186877,0.16419312516296053,0.16217762351149628,0.17191430109108768,0.16962583594391265,0.1630900267387519,0.16343024052758442,0.15682627238657773,0.14777262548955009,0.14940394697612916,0.15342832192249933,0.14470384428058766,0.14354492721882073,0.1431347612188589,0.14697827869029287,0.13806754374700816,0.14238321764512776,0.14550855673712446,0.1492803106322601,0.14805407755386565,0.15541541831794314,0.14532365164851785,0.15026130759350745,0.14060769051814642,0.1406105074480438,0.13377807190997892,0.13411948156738981,0.12976267403599326,0.13624746706425198,0.13592436415315284,0.14423962671617668,0.12857696541510585,0.12658293313187746,0.11807974415337945,0.12602674349385215,0.1513976443275615,0.15070682292635487
Navia,,,,,,,,,,,,,,,,,,,,,,,,,,0.14082425659614034,0.13958708164213735,0.13816055766438734,0.13334691365105195,0.13919505688049377,0.1432855144149906,0.13583144112009315,0.13541971525776184,0.12982766273036528,0.12143575627658254,0.1372454976337714,0.13421292387914585,0.13421628240977965,0.12587314334216776,0.12847718877348935,0.10684537103760848,0.09752312843250369,0.09898011990807516,0.11650250115136082,0.12001874545620932,0.11133004188318943,0.10532350341556891,0.10186439501032231,0.09528976949008726,0.09253179688127722,0.102099499615184
Nefer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11388233241461904
Neuvillette,,,,,,,,,,,,,,,,,,,,,,0.1544195097465648,0.15041078514202155,0.15731547927979994,0.15676588094126767,0.14904254566720113,0.14519768463983954,0.1471413515832275,0.14697827869029287,0.1450063325772591,0.1472999338559487,0.14663258409793434,0.15396442463925472,0.15432014932548452,0.16186745810234926,0.14652047284338363,0.14963052624786663,0.1461584407581707,0.1449296513109697,0.14218757679880117,0.13910889992371936,0.13522150913092335,0.14152963940996754,0.13350155803306854,0.13930233565539932,0.13504078037873313,0.13893632878197196,0.1405249167246635,0.13645473295077437,0.13539581721651994,0.13678125797034021
Nilou,,0.11509008521148058,0.11259712960872478,0.10853165175033673,0.10335068086689288,0.10447076145613401,0.11077497144471457,0.08989850720948535,0.09536312289163439,0.08774350872193135,0.08841564800352805,0.09061057232003068,0.09886104794955805,0.10669375334388537,0.09626858195114378,0.0936611352180314,0.08642844275447449,0.0963071767486678,0.08756649449720831,0.09586296533335917,0.09562966202447093,0.07723711406849014,0.11059492756350815,0.08744653119456146,0.09928923097300325,0.08066643571616648,0.08207368110461602,0.08998763002956704,0.08810053499388125,0.08548362746301465,0.0885768027284553,0.08736380389012179,0.08593078726582205,0.08516148339974995,0.08510661921121591,0.08421005508688564,0.08913214193167347,0.080850902302677,0.08192354603003565,0.08561069901248816,0.06992445435469251,0.08747644201976738,0.07924768103290453,0.06652490261770856,0.07854017773320209,0.08792168812871447,0.08809724345560364,0.10757144572384524,0.08694306162194919,0.09127766351659347,0.09377353489867679
Ningguang,0.14250646273487194,0.1419710017131139,0.12967977038816528,0.12567781018223806,0.13970464917064934,0.15306008694126996,0.14616581106592424,0.14976908970962488,0.13295806613993622,0.1018753657197432,0.09923433455595253,0.09117757825032302,0.10591749052551287,0.08631461863317791,0.08221269016254465,0.053250410105572375,0.04537022904173645,0.07453829874651852,0.07039659902276144,0.056999620548525365,0.06943754333869258,0.07748635324478033,0.11014787215696373,0.0661050387135601,0.07876749162166796,0.10400487806058283,0.09669220722448982,0.08349693352396985,0.09662798578357042,0.11261002166881541,0.09494508909258732,0.07796535198539188,0.06654272569601996,0.0699312976283957,0.044950742862186664,0.0962962177737534,0.07815658243020464,0.0989487767547573,0.06258547959430792,0.11619337794320213,0.05818723302068667,0.05244961352522553,0.04240368178178704,0.04541704254291452,0.0353842155306117,0.0179855387003311,0.03430565887021104,0.02944515849356799,0.02771026120388902,0.028476079513429113,0.016831433127954855
Noelle,0.13340300456883314,0.12502199168642059,0.13266744258041382,0.13075303206420913,0.1100943437670398,0.13478222314708652,0.12848682830421354,0.12310965493377343,0.12421245388037554,0.12137763701674815,0.1169109407576114,0.1150825010400589,0.11588226978808734,0.10901477278581985,0.10494805957406839,0.08559434127909349,0.08695491900263216,0.07811733068704904,0.07984788710230867,0.08561455269189722,0.06307103875307891,0.09330629177514868,0.10570914244081682,0.0843061760015132,0.09422836141373529,0.11268546038987641,0.10737769839216625,0.10366603892010896,0.09022060758824836,0.10652560169635393,0.10604244869920096,0.0904282103062263,0.0871419405550389,0.09183870420731091,0.06345919604034046,0.11993642383085669,0.07838856396573768,0.1271878394893319,0.0924143748940254,0.09938928106660783,0.06959582631040945,0.07336172808084496,0.05898300536529686,0.05647502147338744,0.05140285289359394,0.0599146046800211,0.0549669034228996,0.05801526109548573,0.035482208485499094,0.05193146582497055,0.04643784615105443
Ororon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1430129765923391,0.13898987334690432,0.11686380520139826,0.1389729403641026,0.12816788926711295,0.13704016752603923,0.12789797295816074,0.1284655949813835,0.14648184106607426,0.1409909556483494,0.11629060287642747,0.11396060707747872
